invoice_id,customer_id,invoice_amount,payment_status,decline_reason,retry_count,days_past_due
INV-02124,CUST-02124,42.02,paid,none,0,0
INV-02125,CUST-02125,64.99,paid,none,0,0
INV-02126,CUST-02126,69.89,paid,none,0,0
INV-02127,CUST-02127,71.28,paid,none,0,0
INV-02128,CUST-02128,136.29,paid,none,0,0
INV-02129,CUST-02129,33.93,recovered,soft_decline,1,0
INV-02130,CUST-02130,160.63,paid,none,0,0
INV-02131,CUST-02131,181.1,paid,none,0,0
INV-02132,CUST-02132,39.75,paid,none,0,0
INV-02133,CUST-02133,133.86,paid,none,0,0
INV-02134,CUST-02134,57.16,paid,none,0,0
INV-02135,CUST-02135,37.97,paid,none,0,0
INV-02136,CUST-02136,26.62,paid,none,0,0
INV-02137,CUST-02137,96.61,paid,none,0,0
INV-02138,CUST-02138,73.0,paid,none,0,0
INV-02139,CUST-02139,148.84,paid,none,0,0
INV-02140,CUST-02140,119.15,paid,none,0,0
INV-02141,CUST-02141,43.43,paid,none,0,0
INV-02142,CUST-02142,40.94,paid,none,0,0
INV-02143,CUST-02143,127.21,paid,none,0,0
INV-02144,CUST-02144,74.89,paid,none,0,0
INV-02145,CUST-02145,32.03,paid,none,0,0
INV-02146,CUST-02146,34.19,paid,none,0,0
INV-02147,CUST-02147,49.05,paid,none,0,0
INV-02148,CUST-02148,95.34,paid,none,0,0
INV-02149,CUST-02149,72.8,paid,none,0,0
INV-02150,CUST-02150,79.32,paid,none,0,0
INV-02151,CUST-02151,119.61,paid,none,0,0
INV-02152,CUST-02152,85.75,paid,none,0,0
INV-02153,CUST-02153,72.59,paid,none,0,0
INV-02154,CUST-02154,155.04,paid,none,0,0
INV-02155,CUST-02155,79.35,paid,none,0,0
INV-02156,CUST-02156,37.62,paid,none,0,0
INV-02157,CUST-02157,60.6,paid,none,0,0
INV-02158,CUST-02158,78.19,paid,none,0,0
INV-02159,CUST-02159,53.52,paid,none,0,0
INV-02160,CUST-02160,63.05,paid,none,0,0
INV-02161,CUST-02161,54.73,paid,none,0,0
INV-02162,CUST-02162,30.26,paid,none,0,0
INV-02163,CUST-02163,51.81,paid,none,0,0
INV-02164,CUST-02164,136.25,paid,none,0,0
INV-02165,CUST-02165,186.37,paid,none,0,0
INV-02166,CUST-02166,98.04,failed,insufficient_funds,3,7
INV-02167,CUST-02167,163.84,paid,none,0,0
INV-02168,CUST-02168,43.12,paid,none,0,0
INV-02169,CUST-02169,32.25,paid,none,0,0
INV-02170,CUST-02170,59.39,paid,none,0,0
INV-02171,CUST-02171,31.88,paid,none,0,0
INV-02172,CUST-02172,140.24,paid,none,0,0
INV-02173,CUST-02173,49.77,paid,none,0,0
INV-02174,CUST-02174,63.46,paid,none,0,0
INV-02175,CUST-02175,49.99,paid,none,0,0
INV-02176,CUST-02176,135.44,paid,none,0,0
INV-02177,CUST-02177,88.07,paid,none,0,0
INV-02178,CUST-02178,81.07,paid,none,0,0
INV-02179,CUST-02179,31.31,paid,none,0,0
INV-02180,CUST-02180,84.39,paid,none,0,0
INV-02181,CUST-02181,48.55,paid,none,0,0
INV-02182,CUST-02182,50.47,paid,none,0,0
INV-02183,CUST-02183,57.46,paid,none,0,0
INV-02184,CUST-02184,102.8,recovered,authentication_required,3,0
INV-02185,CUST-02185,50.18,recovered,authentication_required,3,0
INV-02186,CUST-02186,59.27,paid,none,0,0
INV-02187,CUST-02187,87.03,paid,none,0,0
INV-02188,CUST-02188,74.33,paid,none,0,0
INV-02189,CUST-02189,51.71,paid,none,0,0
INV-02190,CUST-02190,63.74,paid,none,0,0
INV-02191,CUST-02191,30.08,paid,none,0,0
INV-02192,CUST-02192,64.21,paid,none,0,0
INV-02193,CUST-02193,63.95,failed,soft_decline,1,15
INV-02194,CUST-02194,165.05,paid,none,0,0
INV-02195,CUST-02195,50.34,paid,none,0,0
INV-02196,CUST-02196,171.89,paid,none,0,0
INV-02197,CUST-02197,50.81,paid,none,0,0
INV-02198,CUST-02198,57.98,paid,none,0,0
INV-02199,CUST-02199,124.18,paid,none,0,0
INV-02200,CUST-02200,39.28,paid,none,0,0
INV-02201,CUST-02201,62.09,paid,none,0,0
INV-02202,CUST-02202,54.51,failed,expired_card,3,5
INV-02203,CUST-02203,52.48,paid,none,0,0
INV-02204,CUST-02204,35.35,paid,none,0,0
INV-02205,CUST-02205,71.0,paid,none,0,0
INV-02206,CUST-02206,198.35,paid,none,0,0
INV-02207,CUST-02207,77.56,paid,none,0,0
INV-02208,CUST-02208,71.49,paid,none,0,0
INV-02209,CUST-02209,57.2,paid,none,0,0
INV-02210,CUST-02210,36.88,paid,none,0,0
INV-02211,CUST-02211,38.52,paid,none,0,0
INV-02212,CUST-02212,80.36,paid,none,0,0
INV-02213,CUST-02213,52.93,paid,none,0,0
INV-02214,CUST-02214,40.6,paid,none,0,0
INV-02215,CUST-02215,80.22,failed,gateway_issue,2,13
INV-02216,CUST-02216,52.76,paid,none,0,0
INV-02217,CUST-02217,120.49,paid,none,0,0
INV-02218,CUST-02218,57.44,paid,none,0,0
INV-02219,CUST-02219,43.0,paid,none,0,0
INV-02220,CUST-02220,41.52,failed,authentication_required,2,6
INV-02221,CUST-02221,130.57,paid,none,0,0
INV-02222,CUST-02222,48.73,paid,none,0,0
INV-02223,CUST-02223,58.22,paid,none,0,0
INV-02224,CUST-02224,56.52,paid,none,0,0
INV-02225,CUST-02225,68.51,paid,none,0,0
INV-02226,CUST-02226,130.33,paid,none,0,0
INV-02227,CUST-02227,43.4,paid,none,0,0
INV-02228,CUST-02228,40.96,paid,none,0,0
INV-02229,CUST-02229,58.34,paid,none,0,0
INV-02230,CUST-02230,74.28,paid,none,0,0
INV-02231,CUST-02231,48.12,paid,none,0,0
INV-02232,CUST-02232,93.62,paid,none,0,0
INV-02233,CUST-02233,60.97,paid,none,0,0
INV-02234,CUST-02234,69.16,paid,none,0,0
INV-02235,CUST-02235,61.84,paid,none,0,0
INV-02236,CUST-02236,40.18,paid,none,0,0
INV-02237,CUST-02237,45.35,paid,none,0,0
INV-02238,CUST-02238,71.89,paid,none,0,0
INV-02239,CUST-02239,138.35,paid,none,0,0
INV-02240,CUST-02240,47.29,paid,none,0,0
INV-02241,CUST-02241,40.83,paid,none,0,0
INV-02242,CUST-02242,76.46,paid,none,0,0
INV-02243,CUST-02243,56.61,paid,none,0,0
INV-02244,CUST-02244,117.18,paid,none,0,0
INV-02245,CUST-02245,162.23,recovered,gateway_issue,1,0
INV-02246,CUST-02246,42.19,paid,none,0,0
INV-02247,CUST-02247,76.99,paid,none,0,0
INV-02248,CUST-02248,41.83,paid,none,0,0
INV-02249,CUST-02249,176.48,paid,none,0,0
INV-02250,CUST-02250,83.79,failed,soft_decline,1,9
INV-02251,CUST-02251,54.21,paid,none,0,0
INV-02252,CUST-02252,32.88,paid,none,0,0
INV-02253,CUST-02253,119.12,recovered,expired_card,3,0
INV-02254,CUST-02254,184.34,paid,none,0,0
INV-02255,CUST-02255,67.74,paid,none,0,0
INV-02256,CUST-02256,63.85,paid,none,0,0
INV-02257,CUST-02257,73.13,paid,none,0,0
INV-02258,CUST-02258,53.91,paid,none,0,0
INV-02259,CUST-02259,132.14,paid,none,0,0
INV-02260,CUST-02260,53.72,paid,none,0,0
INV-02261,CUST-02261,37.72,paid,none,0,0
INV-02262,CUST-02262,101.91,paid,none,0,0
INV-02263,CUST-02263,84.89,failed,soft_decline,2,15
INV-02264,CUST-02264,78.33,paid,none,0,0
INV-02265,CUST-02265,26.36,failed,soft_decline,2,13
INV-02266,CUST-02266,57.15,paid,none,0,0
INV-02267,CUST-02267,95.07,paid,none,0,0
INV-02268,CUST-02268,64.67,paid,none,0,0
INV-02269,CUST-02269,37.1,paid,none,0,0
INV-02270,CUST-02270,61.74,paid,none,0,0
INV-02271,CUST-02271,59.66,paid,none,0,0
INV-02272,CUST-02272,82.55,paid,none,0,0
INV-02273,CUST-02273,41.14,paid,none,0,0
INV-02274,CUST-02274,31.36,paid,none,0,0
INV-02275,CUST-02275,47.63,paid,none,0,0
INV-02276,CUST-02276,59.58,paid,none,0,0
INV-02277,CUST-02277,77.6,paid,none,0,0
INV-02278,CUST-02278,123.44,paid,none,0,0
INV-02279,CUST-02279,74.58,paid,none,0,0
INV-02280,CUST-02280,62.11,paid,none,0,0
INV-02281,CUST-02281,65.96,paid,none,0,0
INV-02282,CUST-02282,48.05,paid,none,0,0
INV-02283,CUST-02283,68.42,paid,none,0,0
INV-02284,CUST-02284,97.74,paid,none,0,0
INV-02285,CUST-02285,52.87,paid,none,0,0
INV-02286,CUST-02286,42.42,paid,none,0,0
INV-02287,CUST-02287,25.28,paid,none,0,0
INV-02288,CUST-02288,64.21,paid,none,0,0
INV-02289,CUST-02289,29.49,paid,none,0,0
INV-02290,CUST-02290,46.78,paid,none,0,0
INV-02291,CUST-02291,27.23,paid,none,0,0
INV-02292,CUST-02292,54.05,failed,soft_decline,1,17
INV-02293,CUST-02293,85.63,paid,none,0,0
INV-02294,CUST-02294,85.94,paid,none,0,0
INV-02295,CUST-02295,52.16,paid,none,0,0
INV-02296,CUST-02296,32.28,paid,none,0,0
INV-02297,CUST-02297,186.96,paid,none,0,0
INV-02298,CUST-02298,59.39,paid,none,0,0
INV-02299,CUST-02299,127.26,paid,none,0,0
INV-02300,CUST-02300,63.7,paid,none,0,0
INV-02301,CUST-02301,71.43,paid,none,0,0
INV-02302,CUST-02302,39.85,paid,none,0,0
INV-02303,CUST-02303,55.0,paid,none,0,0
INV-02304,CUST-02304,72.2,paid,none,0,0
INV-02305,CUST-02305,141.6,paid,none,0,0
INV-02306,CUST-02306,140.2,paid,none,0,0
INV-02307,CUST-02307,75.97,paid,none,0,0
INV-02308,CUST-02308,50.98,paid,none,0,0
INV-02309,CUST-02309,47.87,paid,none,0,0
INV-02310,CUST-02310,41.38,paid,none,0,0
INV-02311,CUST-02311,72.54,paid,none,0,0
INV-02312,CUST-02312,54.36,paid,none,0,0
INV-02313,CUST-02313,148.93,paid,none,0,0
INV-02314,CUST-02314,156.32,paid,none,0,0
INV-02315,CUST-02315,56.49,paid,none,0,0
INV-02316,CUST-02316,47.39,paid,none,0,0
INV-02317,CUST-02317,75.4,paid,none,0,0
INV-02318,CUST-02318,53.12,paid,none,0,0
INV-02319,CUST-02319,66.88,paid,none,0,0
INV-02320,CUST-02320,29.97,paid,none,0,0
INV-02321,CUST-02321,74.79,paid,none,0,0
INV-02322,CUST-02322,58.21,paid,none,0,0
INV-02323,CUST-02323,82.11,paid,none,0,0
INV-02324,CUST-02324,61.14,paid,none,0,0
INV-02325,CUST-02325,52.13,paid,none,0,0
INV-02326,CUST-02326,102.7,paid,none,0,0
INV-02327,CUST-02327,179.88,paid,none,0,0
INV-02328,CUST-02328,44.45,paid,none,0,0
INV-02329,CUST-02329,133.49,paid,none,0,0
INV-02330,CUST-02330,68.09,paid,none,0,0
INV-02331,CUST-02331,51.96,paid,none,0,0
INV-02332,CUST-02332,69.49,paid,none,0,0
INV-02333,CUST-02333,50.57,paid,none,0,0
INV-02334,CUST-02334,36.91,paid,none,0,0
INV-02335,CUST-02335,150.77,paid,none,0,0
INV-02336,CUST-02336,54.2,paid,none,0,0
INV-02337,CUST-02337,71.43,paid,none,0,0
INV-02338,CUST-02338,54.22,paid,none,0,0
INV-02339,CUST-02339,60.88,paid,none,0,0
INV-02340,CUST-02340,88.56,paid,none,0,0
INV-02341,CUST-02341,115.19,paid,none,0,0
INV-02342,CUST-02342,49.8,failed,soft_decline,2,7
INV-02343,CUST-02343,51.36,paid,none,0,0
INV-02344,CUST-02344,90.91,recovered,gateway_issue,3,0
INV-02345,CUST-02345,58.25,paid,none,0,0
INV-02346,CUST-02346,83.52,paid,none,0,0
INV-02347,CUST-02347,49.83,paid,none,0,0
INV-02348,CUST-02348,27.2,paid,none,0,0
INV-02349,CUST-02349,104.56,paid,none,0,0
INV-02350,CUST-02350,32.51,paid,none,0,0
INV-02351,CUST-02351,41.66,paid,none,0,0
INV-02352,CUST-02352,106.08,recovered,authentication_required,1,0
INV-02353,CUST-02353,135.01,paid,none,0,0
INV-02354,CUST-02354,51.24,paid,none,0,0
INV-02355,CUST-02355,130.74,paid,none,0,0
INV-02356,CUST-02356,147.27,paid,none,0,0
INV-02357,CUST-02357,52.74,paid,none,0,0
INV-02358,CUST-02358,45.41,paid,none,0,0
INV-02359,CUST-02359,56.27,recovered,authentication_required,2,0
INV-02360,CUST-02360,133.85,paid,none,0,0
INV-02361,CUST-02361,70.88,paid,none,0,0
INV-02362,CUST-02362,35.54,paid,none,0,0
INV-02363,CUST-02363,54.35,paid,none,0,0
INV-02364,CUST-02364,99.47,paid,none,0,0
INV-02365,CUST-02365,44.87,paid,none,0,0
INV-02366,CUST-02366,68.15,paid,none,0,0
INV-02367,CUST-02367,50.71,paid,none,0,0
INV-02368,CUST-02368,46.31,failed,soft_decline,3,2
INV-02369,CUST-02369,71.84,paid,none,0,0
INV-02370,CUST-02370,46.29,paid,none,0,0
INV-02371,CUST-02371,48.48,paid,none,0,0
INV-02372,CUST-02372,47.39,paid,none,0,0
INV-02373,CUST-02373,42.72,failed,soft_decline,1,9
INV-02374,CUST-02374,49.75,paid,none,0,0
INV-02375,CUST-02375,117.29,paid,none,0,0
INV-02376,CUST-02376,54.03,paid,none,0,0
INV-02377,CUST-02377,66.51,paid,none,0,0
INV-02378,CUST-02378,36.7,paid,none,0,0
INV-02379,CUST-02379,93.45,recovered,insufficient_funds,1,0
INV-02380,CUST-02380,35.43,paid,none,0,0
INV-02381,CUST-02381,67.34,paid,none,0,0
INV-02382,CUST-02382,55.72,recovered,expired_card,3,0
INV-02383,CUST-02383,85.44,paid,none,0,0
INV-02384,CUST-02384,35.62,paid,none,0,0
INV-02385,CUST-02385,125.47,paid,none,0,0
INV-02386,CUST-02386,64.82,paid,none,0,0
INV-02387,CUST-02387,30.09,paid,none,0,0
INV-02388,CUST-02388,33.58,paid,none,0,0
INV-02389,CUST-02389,46.41,paid,none,0,0
INV-02390,CUST-02390,68.46,paid,none,0,0
INV-02391,CUST-02391,39.82,paid,none,0,0
INV-02392,CUST-02392,45.89,paid,none,0,0
INV-02393,CUST-02393,104.9,paid,none,0,0
INV-02394,CUST-02394,79.34,paid,none,0,0
INV-02395,CUST-02395,85.31,paid,none,0,0
INV-02396,CUST-02396,70.09,paid,none,0,0
INV-02397,CUST-02397,139.21,paid,none,0,0
INV-02398,CUST-02398,63.45,paid,none,0,0
INV-02399,CUST-02399,85.96,paid,none,0,0
INV-02400,CUST-02400,106.7,paid,none,0,0
INV-02401,CUST-02401,96.18,recovered,soft_decline,1,0
INV-02402,CUST-02402,140.19,paid,none,0,0
INV-02403,CUST-02403,52.23,paid,none,0,0
INV-02404,CUST-02404,152.39,paid,none,0,0
INV-02405,CUST-02405,62.79,paid,none,0,0
INV-02406,CUST-02406,67.51,paid,none,0,0
INV-02407,CUST-02407,76.13,paid,none,0,0
INV-02408,CUST-02408,47.12,paid,none,0,0
INV-02409,CUST-02409,25.17,paid,none,0,0
INV-02410,CUST-02410,62.42,paid,none,0,0
INV-02411,CUST-02411,53.57,paid,none,0,0
INV-02412,CUST-02412,49.98,paid,none,0,0
INV-02413,CUST-02413,118.2,paid,none,0,0
INV-02414,CUST-02414,63.7,paid,none,0,0
INV-02415,CUST-02415,63.35,paid,none,0,0
INV-02416,CUST-02416,64.67,paid,none,0,0
INV-02417,CUST-02417,40.53,paid,none,0,0
INV-02418,CUST-02418,46.82,paid,none,0,0
INV-02419,CUST-02419,42.9,paid,none,0,0
INV-02420,CUST-02420,37.34,paid,none,0,0
INV-02421,CUST-02421,71.22,paid,none,0,0
INV-02422,CUST-02422,66.7,paid,none,0,0
INV-02423,CUST-02423,68.42,paid,none,0,0
INV-02424,CUST-02424,86.43,paid,none,0,0
INV-02425,CUST-02425,130.37,paid,none,0,0
INV-02426,CUST-02426,99.48,paid,none,0,0
INV-02427,CUST-02427,46.34,paid,none,0,0
INV-02428,CUST-02428,31.16,paid,none,0,0
INV-02429,CUST-02429,38.33,paid,none,0,0
INV-02430,CUST-02430,71.51,paid,none,0,0
INV-02431,CUST-02431,29.84,paid,none,0,0
INV-02432,CUST-02432,110.23,paid,none,0,0
INV-02433,CUST-02433,59.34,paid,none,0,0
INV-02434,CUST-02434,157.64,paid,none,0,0
INV-02435,CUST-02435,31.13,paid,none,0,0
INV-02436,CUST-02436,61.09,paid,none,0,0
INV-02437,CUST-02437,213.72,failed,soft_decline,3,2
INV-02438,CUST-02438,39.19,failed,authentication_required,1,5
INV-02439,CUST-02439,65.0,paid,none,0,0
INV-02440,CUST-02440,25.15,paid,none,0,0
INV-02441,CUST-02441,37.55,paid,none,0,0
INV-02442,CUST-02442,43.64,paid,none,0,0
INV-02443,CUST-02443,70.82,paid,none,0,0
INV-02444,CUST-02444,46.56,paid,none,0,0
INV-02445,CUST-02445,144.69,paid,none,0,0
INV-02446,CUST-02446,51.48,paid,none,0,0
INV-02447,CUST-02447,30.71,paid,none,0,0
INV-02448,CUST-02448,61.27,paid,none,0,0
INV-02449,CUST-02449,52.16,paid,none,0,0
INV-02450,CUST-02450,75.07,paid,none,0,0
INV-02451,CUST-02451,80.4,paid,none,0,0
INV-02452,CUST-02452,39.62,paid,none,0,0
INV-02453,CUST-02453,48.4,paid,none,0,0
INV-02454,CUST-02454,101.59,paid,none,0,0
INV-02455,CUST-02455,32.37,paid,none,0,0
INV-02456,CUST-02456,50.48,paid,none,0,0
INV-02457,CUST-02457,28.06,paid,none,0,0
INV-02458,CUST-02458,62.72,paid,none,0,0
INV-02459,CUST-02459,55.95,paid,none,0,0
INV-02460,CUST-02460,31.78,paid,none,0,0
INV-02461,CUST-02461,109.53,paid,none,0,0
INV-02462,CUST-02462,166.41,paid,none,0,0
INV-02463,CUST-02463,50.93,paid,none,0,0
INV-02464,CUST-02464,56.49,paid,none,0,0
INV-02465,CUST-02465,41.33,paid,none,0,0
INV-02466,CUST-02466,75.99,paid,none,0,0
INV-02467,CUST-02467,45.16,paid,none,0,0
INV-02468,CUST-02468,79.57,paid,none,0,0
INV-02469,CUST-02469,51.24,paid,none,0,0
INV-02470,CUST-02470,44.58,paid,none,0,0
INV-02471,CUST-02471,59.17,paid,none,0,0
INV-02472,CUST-02472,58.13,paid,none,0,0
INV-02473,CUST-02473,58.89,paid,none,0,0
INV-02474,CUST-02474,92.9,paid,none,0,0
INV-02475,CUST-02475,51.62,paid,none,0,0
INV-02476,CUST-02476,59.21,paid,none,0,0
INV-02477,CUST-02477,63.55,paid,none,0,0
INV-02478,CUST-02478,69.23,paid,none,0,0
INV-02479,CUST-02479,41.52,paid,none,0,0
INV-02480,CUST-02480,60.83,paid,none,0,0
INV-02481,CUST-02481,64.33,paid,none,0,0
INV-02482,CUST-02482,54.29,paid,none,0,0
INV-02483,CUST-02483,101.8,paid,none,0,0
INV-02484,CUST-02484,55.56,paid,none,0,0
INV-02485,CUST-02485,135.0,paid,none,0,0
INV-02486,CUST-02486,110.86,failed,gateway_issue,3,12
INV-02487,CUST-02487,156.93,paid,none,0,0
INV-02488,CUST-02488,50.08,failed,authentication_required,1,2
INV-02489,CUST-02489,44.33,failed,authentication_required,1,1
INV-02490,CUST-02490,57.93,paid,none,0,0
INV-02491,CUST-02491,34.52,paid,none,0,0
INV-02492,CUST-02492,58.05,paid,none,0,0
INV-02493,CUST-02493,127.56,paid,none,0,0
INV-02494,CUST-02494,84.55,paid,none,0,0
INV-02495,CUST-02495,37.03,paid,none,0,0
INV-02496,CUST-02496,85.04,paid,none,0,0
INV-02497,CUST-02497,152.96,recovered,soft_decline,3,0
INV-02498,CUST-02498,41.89,paid,none,0,0
INV-02499,CUST-02499,38.6,paid,none,0,0
INV-02500,CUST-02500,64.95,paid,none,0,0
INV-02501,CUST-02501,78.44,paid,none,0,0
INV-02502,CUST-02502,42.79,paid,none,0,0
INV-02503,CUST-02503,37.65,paid,none,0,0
INV-02504,CUST-02504,70.05,paid,none,0,0
INV-02505,CUST-02505,146.75,paid,none,0,0
INV-02506,CUST-02506,32.46,paid,none,0,0
INV-02507,CUST-02507,35.55,paid,none,0,0
INV-02508,CUST-02508,69.59,paid,none,0,0
INV-02509,CUST-02509,57.44,paid,none,0,0
INV-02510,CUST-02510,98.59,paid,none,0,0
INV-02511,CUST-02511,32.95,paid,none,0,0
INV-02512,CUST-02512,97.25,paid,none,0,0
INV-02513,CUST-02513,62.92,paid,none,0,0
INV-02514,CUST-02514,65.01,paid,none,0,0
INV-02515,CUST-02515,43.57,paid,none,0,0
INV-02516,CUST-02516,70.95,paid,none,0,0
INV-02517,CUST-02517,145.94,failed,expired_card,3,9
INV-02518,CUST-02518,126.77,paid,none,0,0
INV-02519,CUST-02519,44.39,paid,none,0,0
INV-02520,CUST-02520,86.05,paid,none,0,0
INV-02521,CUST-02521,54.18,paid,none,0,0
INV-02522,CUST-02522,97.52,paid,none,0,0
INV-02523,CUST-02523,43.37,paid,none,0,0
INV-02524,CUST-02524,55.24,paid,none,0,0
INV-02525,CUST-02525,162.5,paid,none,0,0
INV-02526,CUST-02526,39.37,paid,none,0,0
INV-02527,CUST-02527,37.56,paid,none,0,0
INV-02528,CUST-02528,41.41,paid,none,0,0
INV-02529,CUST-02529,69.03,paid,none,0,0
INV-02530,CUST-02530,44.51,paid,none,0,0
INV-02531,CUST-02531,97.99,paid,none,0,0
INV-02532,CUST-02532,51.07,paid,none,0,0
INV-02533,CUST-02533,67.7,paid,none,0,0
INV-02534,CUST-02534,85.2,paid,none,0,0
INV-02535,CUST-02535,115.17,recovered,expired_card,2,0
INV-02536,CUST-02536,57.73,paid,none,0,0
INV-02537,CUST-02537,67.05,paid,none,0,0
INV-02538,CUST-02538,48.28,paid,none,0,0
INV-02539,CUST-02539,52.38,paid,none,0,0
INV-02540,CUST-02540,67.27,paid,none,0,0
INV-02541,CUST-02541,124.52,paid,none,0,0
INV-02542,CUST-02542,91.73,paid,none,0,0
INV-02543,CUST-02543,151.29,paid,none,0,0
INV-02544,CUST-02544,24.53,paid,none,0,0
INV-02545,CUST-02545,36.9,paid,none,0,0
INV-02546,CUST-02546,154.06,paid,none,0,0
INV-02547,CUST-02547,38.01,paid,none,0,0
INV-02548,CUST-02548,44.57,paid,none,0,0
INV-02549,CUST-02549,41.64,paid,none,0,0
INV-02550,CUST-02550,26.9,paid,none,0,0
INV-02551,CUST-02551,78.01,paid,none,0,0
INV-02552,CUST-02552,99.51,paid,none,0,0
INV-02553,CUST-02553,74.32,paid,none,0,0
INV-02554,CUST-02554,58.09,paid,none,0,0
INV-02555,CUST-02555,88.57,paid,none,0,0
INV-02556,CUST-02556,29.05,paid,none,0,0
INV-02557,CUST-02557,36.76,paid,none,0,0
INV-02558,CUST-02558,87.01,paid,none,0,0
INV-02559,CUST-02559,87.24,paid,none,0,0
INV-02560,CUST-02560,61.63,paid,none,0,0
INV-02561,CUST-02561,187.09,paid,none,0,0
INV-02562,CUST-02562,168.07,paid,none,0,0
INV-02563,CUST-02563,38.9,paid,none,0,0
INV-02564,CUST-02564,70.52,paid,none,0,0
INV-02565,CUST-02565,129.74,paid,none,0,0
INV-02566,CUST-02566,72.27,paid,none,0,0
INV-02567,CUST-02567,153.8,paid,none,0,0
INV-02568,CUST-02568,183.6,paid,none,0,0
INV-02569,CUST-02569,73.51,paid,none,0,0
INV-02570,CUST-02570,40.59,paid,none,0,0
INV-02571,CUST-02571,61.46,paid,none,0,0
INV-02572,CUST-02572,35.74,paid,none,0,0
INV-02573,CUST-02573,52.65,paid,none,0,0
INV-02574,CUST-02574,74.69,recovered,authentication_required,2,0
INV-02575,CUST-02575,79.0,failed,soft_decline,1,14
INV-02576,CUST-02576,50.03,paid,none,0,0
INV-02577,CUST-02577,65.87,paid,none,0,0
INV-02578,CUST-02578,71.2,paid,none,0,0
INV-02579,CUST-02579,41.72,paid,none,0,0
INV-02580,CUST-02580,68.77,paid,none,0,0
INV-02581,CUST-02581,41.54,failed,authentication_required,1,7
INV-02582,CUST-02582,30.87,paid,none,0,0
INV-02583,CUST-02583,169.69,paid,none,0,0
INV-02584,CUST-02584,75.96,paid,none,0,0
INV-02585,CUST-02585,47.57,paid,none,0,0
INV-02586,CUST-02586,73.78,paid,none,0,0
INV-02587,CUST-02587,96.59,paid,none,0,0
INV-02588,CUST-02588,66.18,paid,none,0,0
INV-02589,CUST-02589,152.43,paid,none,0,0
INV-02590,CUST-02590,43.88,paid,none,0,0
INV-02591,CUST-02591,19.6,paid,none,0,0
INV-02592,CUST-02592,60.58,paid,none,0,0
INV-02593,CUST-02593,150.78,paid,none,0,0
INV-02594,CUST-02594,30.98,paid,none,0,0
INV-02595,CUST-02595,37.73,paid,none,0,0
INV-02596,CUST-02596,122.41,recovered,authentication_required,2,0
INV-02597,CUST-02597,72.05,paid,none,0,0
INV-02598,CUST-02598,115.62,paid,none,0,0
INV-02599,CUST-02599,35.24,paid,none,0,0
INV-02600,CUST-02600,60.88,paid,none,0,0
