order_id,customer_id,brand,sku,promised_days,actual_days,late_flag,fulfillment_status
ORD-01296,CUST-01912,Northstar Apparel,NA-DENIM-02,5,4,0,on_time
ORD-01297,CUST-01557,VitalEdge Wellness,VW-PROTEIN-02,3,3,0,on_time
ORD-01298,CUST-00693,DermaCo Labs,DL-SERUM-01,2,2,0,on_time
ORD-01299,CUST-00819,DermaCo Labs,DL-CLEANSER-03,2,6,1,late
ORD-01300,CUST-01906,VitalEdge Wellness,VW-CAPSULE-01,4,6,1,late
ORD-01301,CUST-01563,VitalEdge Wellness,VW-CAPSULE-01,4,7,1,late
ORD-01302,CUST-01860,Voltix Home,VH-CLEAN-03,5,6,0,on_time
ORD-01303,CUST-00702,DermaCo Labs,DL-CLEANSER-03,3,2,0,on_time
ORD-01304,CUST-02304,VitalEdge Wellness,VW-BUNDLE-03,4,6,1,late
ORD-01305,CUST-00922,Voltix Home,VH-BATTERY-02,5,6,0,on_time
ORD-01306,CUST-00906,DermaCo Labs,DL-CLEANSER-03,5,7,1,late
ORD-01307,CUST-00455,Northstar Apparel,NA-TEE-01,2,5,1,late
ORD-01308,CUST-01608,DermaCo Labs,DL-CLEANSER-03,4,5,0,on_time
ORD-01309,CUST-02024,DermaCo Labs,DL-SERUM-01,2,2,0,on_time
ORD-01310,CUST-02530,Northstar Apparel,NA-TEE-01,4,2,0,on_time
ORD-01311,CUST-00168,DermaCo Labs,DL-SERUM-01,5,7,1,late
ORD-01312,CUST-00731,Northstar Apparel,NA-JACKET-03,3,4,0,on_time
ORD-01313,CUST-01714,Voltix Home,VH-CLEAN-03,2,4,1,late
ORD-01314,CUST-01311,Voltix Home,VH-BATTERY-02,5,4,0,on_time
ORD-01315,CUST-00027,DermaCo Labs,DL-CLEANSER-03,2,2,0,on_time
ORD-01316,CUST-01458,Northstar Apparel,NA-DENIM-02,4,7,1,late
ORD-01317,CUST-02558,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01318,CUST-00998,VitalEdge Wellness,VW-BUNDLE-03,4,8,1,late
ORD-01319,CUST-01177,Voltix Home,VH-FILTER-01,4,6,1,late
ORD-01320,CUST-01041,Voltix Home,VH-CLEAN-03,4,6,1,late
ORD-01321,CUST-01761,Voltix Home,VH-BATTERY-02,3,4,0,on_time
ORD-01322,CUST-01362,Northstar Apparel,NA-TEE-01,5,8,1,late
ORD-01323,CUST-02049,DermaCo Labs,DL-SERUM-01,2,3,0,on_time
ORD-01324,CUST-00042,VitalEdge Wellness,VW-PROTEIN-02,3,5,1,late
ORD-01325,CUST-02388,Northstar Apparel,NA-JACKET-03,3,5,1,late
ORD-01326,CUST-01766,VitalEdge Wellness,VW-BUNDLE-03,5,6,0,on_time
ORD-01327,CUST-01850,DermaCo Labs,DL-SERUM-01,4,3,0,on_time
ORD-01328,CUST-01855,Voltix Home,VH-FILTER-01,3,6,1,late
ORD-01329,CUST-01363,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01330,CUST-00610,VitalEdge Wellness,VW-PROTEIN-02,3,2,0,on_time
ORD-01331,CUST-01133,Northstar Apparel,NA-TEE-01,3,3,0,on_time
ORD-01332,CUST-00029,Northstar Apparel,NA-JACKET-03,5,6,0,on_time
ORD-01333,CUST-00442,Northstar Apparel,NA-TEE-01,4,7,1,late
ORD-01334,CUST-01749,VitalEdge Wellness,VW-CAPSULE-01,3,3,0,on_time
ORD-01335,CUST-01715,DermaCo Labs,DL-SERUM-01,3,3,0,on_time
ORD-01336,CUST-00494,VitalEdge Wellness,VW-CAPSULE-01,2,5,1,late
ORD-01337,CUST-01259,Voltix Home,VH-BATTERY-02,4,7,1,late
ORD-01338,CUST-01302,DermaCo Labs,DL-CREAM-02,4,6,1,late
ORD-01339,CUST-02555,VitalEdge Wellness,VW-PROTEIN-02,3,4,0,on_time
ORD-01340,CUST-01305,VitalEdge Wellness,VW-BUNDLE-03,2,4,1,late
ORD-01341,CUST-00237,Voltix Home,VH-BATTERY-02,2,2,0,on_time
ORD-01342,CUST-00552,Northstar Apparel,NA-JACKET-03,2,5,1,late
ORD-01343,CUST-00521,VitalEdge Wellness,VW-CAPSULE-01,5,5,0,on_time
ORD-01344,CUST-01805,DermaCo Labs,DL-CLEANSER-03,4,7,1,late
ORD-01345,CUST-01233,DermaCo Labs,DL-SERUM-01,4,4,0,on_time
ORD-01346,CUST-01139,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01347,CUST-00721,DermaCo Labs,DL-SERUM-01,4,5,0,on_time
ORD-01348,CUST-00736,DermaCo Labs,DL-SERUM-01,2,5,1,late
ORD-01349,CUST-02305,Voltix Home,VH-BATTERY-02,5,7,1,late
ORD-01350,CUST-00059,VitalEdge Wellness,VW-PROTEIN-02,2,4,1,late
ORD-01351,CUST-00632,Voltix Home,VH-CLEAN-03,3,5,1,late
ORD-01352,CUST-01182,DermaCo Labs,DL-CLEANSER-03,3,6,1,late
ORD-01353,CUST-01784,DermaCo Labs,DL-CREAM-02,3,8,1,late
ORD-01354,CUST-00593,Voltix Home,VH-BATTERY-02,3,4,0,on_time
ORD-01355,CUST-01304,VitalEdge Wellness,VW-PROTEIN-02,2,3,0,on_time
ORD-01356,CUST-02269,DermaCo Labs,DL-CLEANSER-03,4,3,0,on_time
ORD-01357,CUST-00940,VitalEdge Wellness,VW-PROTEIN-02,2,2,0,on_time
ORD-01358,CUST-02423,VitalEdge Wellness,VW-PROTEIN-02,4,3,0,on_time
ORD-01359,CUST-01250,Northstar Apparel,NA-DENIM-02,4,3,0,on_time
ORD-01360,CUST-00905,VitalEdge Wellness,VW-PROTEIN-02,2,2,0,on_time
ORD-01361,CUST-01280,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01362,CUST-02080,VitalEdge Wellness,VW-CAPSULE-01,5,5,0,on_time
ORD-01363,CUST-02496,Voltix Home,VH-BATTERY-02,5,2,0,on_time
ORD-01364,CUST-01675,Voltix Home,VH-CLEAN-03,2,2,0,on_time
ORD-01365,CUST-02124,VitalEdge Wellness,VW-BUNDLE-03,5,5,0,on_time
ORD-01366,CUST-02015,Northstar Apparel,NA-TEE-01,4,6,1,late
ORD-01367,CUST-02557,DermaCo Labs,DL-SERUM-01,4,5,0,on_time
ORD-01368,CUST-00707,Voltix Home,VH-CLEAN-03,4,5,0,on_time
ORD-01369,CUST-01023,Northstar Apparel,NA-JACKET-03,4,5,0,on_time
ORD-01370,CUST-00746,Northstar Apparel,NA-JACKET-03,3,4,0,on_time
ORD-01371,CUST-01986,DermaCo Labs,DL-CREAM-02,4,4,0,on_time
ORD-01372,CUST-01547,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01373,CUST-00514,VitalEdge Wellness,VW-PROTEIN-02,2,3,0,on_time
ORD-01374,CUST-00082,DermaCo Labs,DL-CREAM-02,4,2,0,on_time
ORD-01375,CUST-02309,Northstar Apparel,NA-JACKET-03,3,7,1,late
ORD-01376,CUST-01309,DermaCo Labs,DL-CLEANSER-03,3,7,1,late
ORD-01377,CUST-00915,Northstar Apparel,NA-DENIM-02,2,3,0,on_time
ORD-01378,CUST-02398,DermaCo Labs,DL-CLEANSER-03,2,5,1,late
ORD-01379,CUST-01972,Voltix Home,VH-CLEAN-03,3,3,0,on_time
ORD-01380,CUST-00151,VitalEdge Wellness,VW-BUNDLE-03,3,5,1,late
ORD-01381,CUST-00775,VitalEdge Wellness,VW-CAPSULE-01,5,7,1,late
ORD-01382,CUST-00330,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01383,CUST-00007,VitalEdge Wellness,VW-PROTEIN-02,5,4,0,on_time
ORD-01384,CUST-00944,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01385,CUST-01730,Voltix Home,VH-BATTERY-02,4,3,0,on_time
ORD-01386,CUST-00735,VitalEdge Wellness,VW-BUNDLE-03,5,4,0,on_time
ORD-01387,CUST-00910,VitalEdge Wellness,VW-BUNDLE-03,3,5,1,late
ORD-01388,CUST-00469,Northstar Apparel,NA-TEE-01,4,5,0,on_time
ORD-01389,CUST-00182,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01390,CUST-00165,Northstar Apparel,NA-DENIM-02,4,6,1,late
ORD-01391,CUST-00452,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01392,CUST-00491,Voltix Home,VH-BATTERY-02,4,8,1,late
ORD-01393,CUST-01514,VitalEdge Wellness,VW-CAPSULE-01,5,6,0,on_time
ORD-01394,CUST-01144,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-01395,CUST-01312,VitalEdge Wellness,VW-CAPSULE-01,4,5,0,on_time
ORD-01396,CUST-02284,VitalEdge Wellness,VW-PROTEIN-02,5,5,0,on_time
ORD-01397,CUST-01112,Voltix Home,VH-FILTER-01,3,6,1,late
ORD-01398,CUST-02478,Northstar Apparel,NA-DENIM-02,3,6,1,late
ORD-01399,CUST-01423,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-01400,CUST-01610,VitalEdge Wellness,VW-BUNDLE-03,3,3,0,on_time
ORD-01401,CUST-01859,Northstar Apparel,NA-JACKET-03,4,6,1,late
ORD-01402,CUST-02100,Northstar Apparel,NA-DENIM-02,5,7,1,late
ORD-01403,CUST-01640,Northstar Apparel,NA-TEE-01,5,6,0,on_time
ORD-01404,CUST-02008,VitalEdge Wellness,VW-BUNDLE-03,3,5,1,late
ORD-01405,CUST-02001,Northstar Apparel,NA-DENIM-02,3,3,0,on_time
ORD-01406,CUST-01944,Northstar Apparel,NA-TEE-01,2,1,0,on_time
ORD-01407,CUST-00328,Voltix Home,VH-BATTERY-02,3,2,0,on_time
ORD-01408,CUST-00443,Voltix Home,VH-FILTER-01,3,8,1,late
ORD-01409,CUST-02477,VitalEdge Wellness,VW-PROTEIN-02,4,5,0,on_time
ORD-01410,CUST-02440,DermaCo Labs,DL-CLEANSER-03,2,2,0,on_time
ORD-01411,CUST-00833,DermaCo Labs,DL-CLEANSER-03,2,4,1,late
ORD-01412,CUST-02055,Northstar Apparel,NA-TEE-01,4,3,0,on_time
ORD-01413,CUST-01642,Northstar Apparel,NA-JACKET-03,2,3,0,on_time
ORD-01414,CUST-01202,DermaCo Labs,DL-SERUM-01,4,6,1,late
ORD-01415,CUST-01421,VitalEdge Wellness,VW-PROTEIN-02,4,5,0,on_time
ORD-01416,CUST-00087,VitalEdge Wellness,VW-BUNDLE-03,4,7,1,late
ORD-01417,CUST-01404,VitalEdge Wellness,VW-CAPSULE-01,3,3,0,on_time
ORD-01418,CUST-02539,Northstar Apparel,NA-DENIM-02,5,6,0,on_time
ORD-01419,CUST-00778,Northstar Apparel,NA-TEE-01,2,4,1,late
ORD-01420,CUST-01619,Northstar Apparel,NA-TEE-01,4,7,1,late
ORD-01421,CUST-00055,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01422,CUST-02035,Northstar Apparel,NA-DENIM-02,4,6,1,late
ORD-01423,CUST-01288,DermaCo Labs,DL-CLEANSER-03,4,4,0,on_time
ORD-01424,CUST-01829,DermaCo Labs,DL-SERUM-01,5,5,0,on_time
ORD-01425,CUST-01709,VitalEdge Wellness,VW-PROTEIN-02,4,6,1,late
ORD-01426,CUST-01246,Voltix Home,VH-BATTERY-02,3,5,1,late
ORD-01427,CUST-00114,Voltix Home,VH-BATTERY-02,2,4,1,late
ORD-01428,CUST-02439,Northstar Apparel,NA-DENIM-02,3,3,0,on_time
ORD-01429,CUST-00988,Voltix Home,VH-BATTERY-02,4,4,0,on_time
ORD-01430,CUST-02045,Northstar Apparel,NA-TEE-01,5,7,1,late
ORD-01431,CUST-02287,DermaCo Labs,DL-SERUM-01,3,5,1,late
ORD-01432,CUST-01010,DermaCo Labs,DL-SERUM-01,3,4,0,on_time
ORD-01433,CUST-01199,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01434,CUST-01395,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01435,CUST-00590,Northstar Apparel,NA-DENIM-02,3,6,1,late
ORD-01436,CUST-00769,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01437,CUST-00018,DermaCo Labs,DL-SERUM-01,2,3,0,on_time
ORD-01438,CUST-01043,Northstar Apparel,NA-TEE-01,4,6,1,late
ORD-01439,CUST-02135,DermaCo Labs,DL-CREAM-02,3,6,1,late
ORD-01440,CUST-00286,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01441,CUST-00429,DermaCo Labs,DL-SERUM-01,5,3,0,on_time
ORD-01442,CUST-01329,Northstar Apparel,NA-DENIM-02,3,3,0,on_time
ORD-01443,CUST-02222,Northstar Apparel,NA-TEE-01,4,5,0,on_time
ORD-01444,CUST-00670,Voltix Home,VH-BATTERY-02,4,4,0,on_time
ORD-01445,CUST-00032,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01446,CUST-01342,Northstar Apparel,NA-DENIM-02,2,3,0,on_time
ORD-01447,CUST-00723,Northstar Apparel,NA-JACKET-03,4,4,0,on_time
ORD-01448,CUST-00952,Voltix Home,VH-CLEAN-03,4,5,0,on_time
ORD-01449,CUST-01914,Northstar Apparel,NA-TEE-01,2,1,0,on_time
ORD-01450,CUST-00215,DermaCo Labs,DL-CREAM-02,4,5,0,on_time
ORD-01451,CUST-01941,Northstar Apparel,NA-TEE-01,5,5,0,on_time
ORD-01452,CUST-01165,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01453,CUST-00327,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01454,CUST-00561,VitalEdge Wellness,VW-BUNDLE-03,3,4,0,on_time
ORD-01455,CUST-01384,DermaCo Labs,DL-CLEANSER-03,4,6,1,late
ORD-01456,CUST-01087,Northstar Apparel,NA-TEE-01,4,5,0,on_time
ORD-01457,CUST-02400,Voltix Home,VH-CLEAN-03,3,2,0,on_time
ORD-01458,CUST-00342,DermaCo Labs,DL-CREAM-02,3,2,0,on_time
ORD-01459,CUST-00148,Voltix Home,VH-FILTER-01,3,6,1,late
ORD-01460,CUST-01998,DermaCo Labs,DL-SERUM-01,3,3,0,on_time
ORD-01461,CUST-02504,VitalEdge Wellness,VW-BUNDLE-03,2,2,0,on_time
ORD-01462,CUST-01108,Northstar Apparel,NA-DENIM-02,2,4,1,late
ORD-01463,CUST-00849,DermaCo Labs,DL-CREAM-02,3,2,0,on_time
ORD-01464,CUST-00967,DermaCo Labs,DL-CREAM-02,2,3,0,on_time
ORD-01465,CUST-01073,VitalEdge Wellness,VW-PROTEIN-02,3,5,1,late
ORD-01466,CUST-00156,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01467,CUST-01806,DermaCo Labs,DL-SERUM-01,3,4,0,on_time
ORD-01468,CUST-01743,VitalEdge Wellness,VW-BUNDLE-03,3,4,0,on_time
ORD-01469,CUST-01003,DermaCo Labs,DL-CREAM-02,3,4,0,on_time
ORD-01470,CUST-02003,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01471,CUST-02503,Northstar Apparel,NA-DENIM-02,3,5,1,late
ORD-01472,CUST-02303,VitalEdge Wellness,VW-CAPSULE-01,4,5,0,on_time
ORD-01473,CUST-02377,VitalEdge Wellness,VW-PROTEIN-02,5,4,0,on_time
ORD-01474,CUST-02541,Voltix Home,VH-CLEAN-03,5,4,0,on_time
ORD-01475,CUST-01204,VitalEdge Wellness,VW-PROTEIN-02,4,4,0,on_time
ORD-01476,CUST-01772,Voltix Home,VH-CLEAN-03,2,3,0,on_time
ORD-01477,CUST-02443,VitalEdge Wellness,VW-PROTEIN-02,2,4,1,late
ORD-01478,CUST-01510,VitalEdge Wellness,VW-PROTEIN-02,4,3,0,on_time
ORD-01479,CUST-01602,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01480,CUST-01939,DermaCo Labs,DL-CLEANSER-03,4,3,0,on_time
ORD-01481,CUST-00876,Voltix Home,VH-FILTER-01,3,5,1,late
ORD-01482,CUST-02508,VitalEdge Wellness,VW-CAPSULE-01,4,8,1,late
ORD-01483,CUST-00939,Northstar Apparel,NA-TEE-01,4,5,0,on_time
ORD-01484,CUST-02339,Northstar Apparel,NA-TEE-01,4,3,0,on_time
ORD-01485,CUST-00347,Northstar Apparel,NA-DENIM-02,4,5,0,on_time
ORD-01486,CUST-02175,Northstar Apparel,NA-TEE-01,3,3,0,on_time
ORD-01487,CUST-02575,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-01488,CUST-01539,Northstar Apparel,NA-TEE-01,3,3,0,on_time
ORD-01489,CUST-00386,DermaCo Labs,DL-SERUM-01,2,2,0,on_time
ORD-01490,CUST-01819,Northstar Apparel,NA-TEE-01,3,4,0,on_time
ORD-01491,CUST-01880,DermaCo Labs,DL-CREAM-02,3,4,0,on_time
ORD-01492,CUST-00244,Voltix Home,VH-FILTER-01,3,1,0,on_time
ORD-01493,CUST-01616,Northstar Apparel,NA-DENIM-02,3,5,1,late
ORD-01494,CUST-00937,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01495,CUST-02457,DermaCo Labs,DL-CLEANSER-03,3,5,1,late
ORD-01496,CUST-00313,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01497,CUST-01460,Voltix Home,VH-CLEAN-03,5,8,1,late
ORD-01498,CUST-02538,Northstar Apparel,NA-DENIM-02,3,1,0,on_time
ORD-01499,CUST-02171,DermaCo Labs,DL-CREAM-02,5,7,1,late
ORD-01500,CUST-01333,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01501,CUST-00969,Voltix Home,VH-BATTERY-02,3,6,1,late
ORD-01502,CUST-01455,DermaCo Labs,DL-SERUM-01,2,2,0,on_time
ORD-01503,CUST-00661,Northstar Apparel,NA-JACKET-03,3,5,1,late
ORD-01504,CUST-00936,VitalEdge Wellness,VW-BUNDLE-03,4,5,0,on_time
ORD-01505,CUST-00371,VitalEdge Wellness,VW-BUNDLE-03,2,5,1,late
ORD-01506,CUST-00567,VitalEdge Wellness,VW-PROTEIN-02,2,2,0,on_time
ORD-01507,CUST-01025,VitalEdge Wellness,VW-BUNDLE-03,4,4,0,on_time
ORD-01508,CUST-00825,DermaCo Labs,DL-CLEANSER-03,2,5,1,late
ORD-01509,CUST-00983,Northstar Apparel,NA-TEE-01,2,1,0,on_time
ORD-01510,CUST-02103,VitalEdge Wellness,VW-BUNDLE-03,5,3,0,on_time
ORD-01511,CUST-01593,VitalEdge Wellness,VW-PROTEIN-02,3,3,0,on_time
ORD-01512,CUST-02240,VitalEdge Wellness,VW-CAPSULE-01,4,3,0,on_time
ORD-01513,CUST-01851,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01514,CUST-00814,Northstar Apparel,NA-JACKET-03,4,5,0,on_time
ORD-01515,CUST-01431,Northstar Apparel,NA-JACKET-03,4,7,1,late
ORD-01516,CUST-00779,DermaCo Labs,DL-CREAM-02,3,2,0,on_time
ORD-01517,CUST-01321,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01518,CUST-01646,Voltix Home,VH-CLEAN-03,5,4,0,on_time
ORD-01519,CUST-02491,DermaCo Labs,DL-SERUM-01,3,3,0,on_time
ORD-01520,CUST-01053,VitalEdge Wellness,VW-BUNDLE-03,5,8,1,late
ORD-01521,CUST-01967,DermaCo Labs,DL-CREAM-02,4,6,1,late
ORD-01522,CUST-01014,DermaCo Labs,DL-CREAM-02,5,7,1,late
ORD-01523,CUST-01402,Northstar Apparel,NA-JACKET-03,4,4,0,on_time
ORD-01524,CUST-02237,DermaCo Labs,DL-CREAM-02,4,6,1,late
ORD-01525,CUST-02162,DermaCo Labs,DL-CREAM-02,4,4,0,on_time
ORD-01526,CUST-01903,Voltix Home,VH-BATTERY-02,4,3,0,on_time
ORD-01527,CUST-00127,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01528,CUST-00888,Northstar Apparel,NA-JACKET-03,5,6,0,on_time
ORD-01529,CUST-02130,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01530,CUST-01348,Voltix Home,VH-CLEAN-03,5,9,1,late
ORD-01531,CUST-01008,Northstar Apparel,NA-JACKET-03,5,4,0,on_time
ORD-01532,CUST-00356,Northstar Apparel,NA-DENIM-02,3,2,0,on_time
ORD-01533,CUST-01004,DermaCo Labs,DL-CREAM-02,4,5,0,on_time
ORD-01534,CUST-01484,VitalEdge Wellness,VW-CAPSULE-01,2,6,1,late
ORD-01535,CUST-00683,Voltix Home,VH-FILTER-01,4,4,0,on_time
ORD-01536,CUST-00828,VitalEdge Wellness,VW-BUNDLE-03,5,5,0,on_time
ORD-01537,CUST-01614,DermaCo Labs,DL-SERUM-01,4,5,0,on_time
ORD-01538,CUST-00985,Voltix Home,VH-FILTER-01,4,8,1,late
ORD-01539,CUST-01234,Voltix Home,VH-CLEAN-03,4,7,1,late
ORD-01540,CUST-02212,Voltix Home,VH-BATTERY-02,3,1,0,on_time
ORD-01541,CUST-00141,VitalEdge Wellness,VW-BUNDLE-03,3,5,1,late
ORD-01542,CUST-00218,Northstar Apparel,NA-TEE-01,3,2,0,on_time
ORD-01543,CUST-02137,VitalEdge Wellness,VW-CAPSULE-01,5,5,0,on_time
ORD-01544,CUST-01964,DermaCo Labs,DL-SERUM-01,2,4,1,late
ORD-01545,CUST-02312,Northstar Apparel,NA-TEE-01,5,7,1,late
ORD-01546,CUST-01845,VitalEdge Wellness,VW-CAPSULE-01,3,4,0,on_time
ORD-01547,CUST-01660,VitalEdge Wellness,VW-CAPSULE-01,5,6,0,on_time
ORD-01548,CUST-00023,Northstar Apparel,NA-JACKET-03,4,6,1,late
ORD-01549,CUST-00712,Voltix Home,VH-FILTER-01,5,5,0,on_time
ORD-01550,CUST-01158,DermaCo Labs,DL-CREAM-02,4,5,0,on_time
ORD-01551,CUST-01591,DermaCo Labs,DL-CREAM-02,3,5,1,late
ORD-01552,CUST-00872,Voltix Home,VH-FILTER-01,2,3,0,on_time
ORD-01553,CUST-01583,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01554,CUST-00011,Northstar Apparel,NA-DENIM-02,4,6,1,late
ORD-01555,CUST-01889,Voltix Home,VH-CLEAN-03,5,4,0,on_time
ORD-01556,CUST-02454,Voltix Home,VH-CLEAN-03,3,4,0,on_time
ORD-01557,CUST-01838,DermaCo Labs,DL-SERUM-01,3,2,0,on_time
ORD-01558,CUST-01316,VitalEdge Wellness,VW-BUNDLE-03,4,6,1,late
ORD-01559,CUST-00755,DermaCo Labs,DL-CREAM-02,2,1,0,on_time
ORD-01560,CUST-00627,Voltix Home,VH-BATTERY-02,3,5,1,late
ORD-01561,CUST-01918,DermaCo Labs,DL-SERUM-01,5,8,1,late
ORD-01562,CUST-02546,Voltix Home,VH-CLEAN-03,4,4,0,on_time
ORD-01563,CUST-00130,DermaCo Labs,DL-CREAM-02,3,3,0,on_time
ORD-01564,CUST-00844,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01565,CUST-00324,Northstar Apparel,NA-JACKET-03,5,10,1,late
ORD-01566,CUST-01836,Northstar Apparel,NA-JACKET-03,5,5,0,on_time
ORD-01567,CUST-02190,Northstar Apparel,NA-TEE-01,4,3,0,on_time
ORD-01568,CUST-01285,DermaCo Labs,DL-SERUM-01,2,5,1,late
ORD-01569,CUST-02520,VitalEdge Wellness,VW-BUNDLE-03,4,6,1,late
ORD-01570,CUST-00015,Voltix Home,VH-BATTERY-02,5,8,1,late
ORD-01571,CUST-00948,DermaCo Labs,DL-SERUM-01,4,7,1,late
ORD-01572,CUST-00216,Voltix Home,VH-BATTERY-02,5,5,0,on_time
ORD-01573,CUST-01764,Voltix Home,VH-BATTERY-02,4,6,1,late
ORD-01574,CUST-02329,Voltix Home,VH-CLEAN-03,2,4,1,late
ORD-01575,CUST-01183,Northstar Apparel,NA-TEE-01,4,7,1,late
ORD-01576,CUST-01791,Northstar Apparel,NA-JACKET-03,4,5,0,on_time
ORD-01577,CUST-01695,VitalEdge Wellness,VW-CAPSULE-01,4,5,0,on_time
ORD-01578,CUST-00865,VitalEdge Wellness,VW-CAPSULE-01,4,4,0,on_time
ORD-01579,CUST-00517,Northstar Apparel,NA-JACKET-03,4,5,0,on_time
ORD-01580,CUST-01546,DermaCo Labs,DL-CREAM-02,2,2,0,on_time
ORD-01581,CUST-00598,VitalEdge Wellness,VW-BUNDLE-03,3,2,0,on_time
ORD-01582,CUST-00196,Northstar Apparel,NA-DENIM-02,4,5,0,on_time
ORD-01583,CUST-01278,Voltix Home,VH-BATTERY-02,3,3,0,on_time
ORD-01584,CUST-00289,VitalEdge Wellness,VW-CAPSULE-01,4,6,1,late
ORD-01585,CUST-00951,VitalEdge Wellness,VW-PROTEIN-02,2,1,0,on_time
ORD-01586,CUST-02448,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01587,CUST-01979,Voltix Home,VH-FILTER-01,4,6,1,late
ORD-01588,CUST-02479,VitalEdge Wellness,VW-CAPSULE-01,4,3,0,on_time
ORD-01589,CUST-01121,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01590,CUST-01707,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01591,CUST-00550,DermaCo Labs,DL-CLEANSER-03,4,7,1,late
ORD-01592,CUST-00157,Voltix Home,VH-CLEAN-03,4,5,0,on_time
ORD-01593,CUST-00420,Northstar Apparel,NA-DENIM-02,4,6,1,late
ORD-01594,CUST-00923,Northstar Apparel,NA-JACKET-03,2,4,1,late
ORD-01595,CUST-01781,Northstar Apparel,NA-JACKET-03,3,5,1,late
ORD-01596,CUST-00478,Voltix Home,VH-CLEAN-03,4,4,0,on_time
ORD-01597,CUST-01745,VitalEdge Wellness,VW-PROTEIN-02,3,6,1,late
ORD-01598,CUST-01789,Northstar Apparel,NA-JACKET-03,5,6,0,on_time
ORD-01599,CUST-01524,VitalEdge Wellness,VW-PROTEIN-02,4,4,0,on_time
ORD-01600,CUST-01472,DermaCo Labs,DL-CREAM-02,3,6,1,late
ORD-01601,CUST-00554,VitalEdge Wellness,VW-PROTEIN-02,5,5,0,on_time
ORD-01602,CUST-01203,Voltix Home,VH-BATTERY-02,5,7,1,late
ORD-01603,CUST-00391,DermaCo Labs,DL-CLEANSER-03,4,6,1,late
ORD-01604,CUST-00579,Northstar Apparel,NA-TEE-01,3,5,1,late
ORD-01605,CUST-02410,Northstar Apparel,NA-JACKET-03,4,7,1,late
ORD-01606,CUST-02196,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01607,CUST-02361,Northstar Apparel,NA-DENIM-02,2,1,0,on_time
ORD-01608,CUST-00821,DermaCo Labs,DL-CREAM-02,2,4,1,late
ORD-01609,CUST-02489,DermaCo Labs,DL-SERUM-01,4,5,0,on_time
ORD-01610,CUST-01007,Voltix Home,VH-BATTERY-02,2,4,1,late
ORD-01611,CUST-01249,VitalEdge Wellness,VW-BUNDLE-03,4,9,1,late
ORD-01612,CUST-02404,Voltix Home,VH-CLEAN-03,4,1,0,on_time
ORD-01613,CUST-00665,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01614,CUST-02308,DermaCo Labs,DL-SERUM-01,4,3,0,on_time
ORD-01615,CUST-00143,DermaCo Labs,DL-CLEANSER-03,2,4,1,late
ORD-01616,CUST-02267,Voltix Home,VH-BATTERY-02,5,6,0,on_time
ORD-01617,CUST-01980,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-01618,CUST-00422,VitalEdge Wellness,VW-CAPSULE-01,2,4,1,late
ORD-01619,CUST-00800,DermaCo Labs,DL-CLEANSER-03,4,6,1,late
