customer_id,brand,region,acquisition_channel,plan,tenure_months,active_subscriptions,monthly_revenue,discount_rate,support_tickets_90d,late_shipments_90d,email_engagement,avg_days_between_orders,churned,churn_risk_score,risk_segment
CUST-00221,VitalEdge Wellness,Malaysia,organic,quarterly,20,2,80.25,0.121,0,1,0.544,41.4,0,0.0801,low
CUST-00222,Northstar Apparel,Philippines,affiliate,annual,8,3,94.42,0.305,0,0,0.459,71.8,0,0.2232,low
CUST-00223,DermaCo Labs,Malaysia,display,monthly,31,3,48.47,0.068,2,0,0.491,36.2,0,0.1582,low
CUST-00224,VitalEdge Wellness,Indonesia,email,monthly,8,1,60.59,0.292,3,0,0.808,29.6,1,0.3508,watch
CUST-00225,Voltix Home,Malaysia,organic,monthly,6,3,86.81,0.224,2,0,0.492,40.8,0,0.3423,watch
CUST-00226,Voltix Home,Indonesia,affiliate,quarterly,32,1,148.19,0.259,1,0,0.87,58.5,0,0.0713,low
CUST-00227,VitalEdge Wellness,Philippines,email,quarterly,16,2,95.56,0.184,1,1,0.437,53.1,0,0.1726,low
CUST-00228,Voltix Home,Malaysia,affiliate,monthly,16,2,118.38,0.131,0,1,0.412,27.0,1,0.1479,low
CUST-00229,VitalEdge Wellness,Indonesia,paid_search,monthly,21,1,79.37,0.223,1,0,0.657,38.8,0,0.1748,low
CUST-00230,DermaCo Labs,Malaysia,paid_search,monthly,27,3,39.94,0.104,1,0,0.221,25.6,0,0.1462,low
CUST-00231,DermaCo Labs,Malaysia,paid_search,monthly,20,1,45.08,0.053,0,0,0.419,39.3,1,0.1375,low
CUST-00232,VitalEdge Wellness,Thailand,paid_search,quarterly,27,2,70.63,0.262,0,2,0.241,61.3,0,0.1551,low
CUST-00233,Voltix Home,Singapore,paid_search,quarterly,8,1,128.16,0.068,1,0,0.459,62.8,0,0.2299,low
CUST-00234,VitalEdge Wellness,Singapore,display,monthly,1,1,75.39,0.153,1,1,0.66,21.7,0,0.3593,watch
CUST-00235,Voltix Home,Philippines,display,quarterly,6,1,130.05,0.093,3,0,0.152,38.8,0,0.4525,high
CUST-00236,Northstar Apparel,Indonesia,paid_search,monthly,34,2,69.11,0.11,0,0,0.504,31.3,0,0.0787,low
CUST-00237,Voltix Home,Malaysia,organic,monthly,30,1,80.81,0.295,4,0,0.303,36.3,0,0.3343,watch
CUST-00238,DermaCo Labs,Indonesia,organic,monthly,29,2,47.28,0.367,1,0,0.285,22.9,1,0.2075,low
CUST-00239,Voltix Home,Indonesia,email,monthly,4,2,134.84,0.456,2,0,0.248,20.4,0,0.5719,high
CUST-00240,Voltix Home,Indonesia,affiliate,monthly,32,3,96.84,0.099,0,1,0.666,26.7,1,0.0499,low
CUST-00241,VitalEdge Wellness,Malaysia,display,quarterly,8,3,76.29,0.082,0,0,0.762,43.4,0,0.1036,low
CUST-00242,Northstar Apparel,Malaysia,email,monthly,25,1,62.5,0.006,2,0,0.353,38.6,0,0.1825,low
CUST-00243,VitalEdge Wellness,Indonesia,paid_search,quarterly,16,3,42.87,0.102,0,2,0.403,37.3,0,0.1146,low
CUST-00244,Voltix Home,Malaysia,display,monthly,18,3,94.96,0.094,2,0,0.704,41.5,1,0.1962,low
CUST-00245,Northstar Apparel,Indonesia,display,quarterly,16,2,60.48,0.245,0,1,0.377,51.2,0,0.2406,low
CUST-00246,VitalEdge Wellness,Malaysia,affiliate,monthly,34,1,82.16,0.246,1,0,0.388,32.9,0,0.1117,low
CUST-00247,Voltix Home,Philippines,email,annual,3,2,192.46,0.285,3,2,0.653,82.2,1,0.5673,high
CUST-00248,DermaCo Labs,Malaysia,paid_search,quarterly,24,3,46.83,0.175,2,0,0.453,53.9,0,0.165,low
CUST-00249,Voltix Home,Singapore,display,monthly,22,3,79.89,0.132,1,0,0.308,31.2,0,0.189,low
CUST-00250,DermaCo Labs,Indonesia,display,quarterly,7,3,49.55,0.319,4,0,0.355,54.0,1,0.6326,high
CUST-00251,VitalEdge Wellness,Philippines,affiliate,monthly,17,1,74.58,0.129,0,1,0.311,35.2,0,0.1616,low
CUST-00252,Northstar Apparel,Indonesia,paid_search,monthly,29,2,28.44,0.289,1,0,0.376,44.8,0,0.1998,low
CUST-00253,Voltix Home,Indonesia,paid_search,quarterly,34,2,134.36,0.237,1,0,0.445,51.4,0,0.0989,low
CUST-00254,Voltix Home,Malaysia,affiliate,monthly,26,3,142.04,0.206,1,0,0.366,33.6,0,0.1491,low
CUST-00255,DermaCo Labs,Thailand,organic,monthly,8,1,46.71,0.062,0,0,0.416,41.9,0,0.2111,low
CUST-00256,DermaCo Labs,Malaysia,affiliate,monthly,33,2,38.91,0.295,1,1,0.504,33.4,0,0.1358,low
CUST-00257,Northstar Apparel,Indonesia,organic,annual,1,1,91.5,0.207,0,1,0.776,84.1,0,0.2884,watch
CUST-00258,DermaCo Labs,Malaysia,paid_search,quarterly,12,1,33.54,0.313,0,0,0.948,50.9,0,0.119,low
CUST-00259,DermaCo Labs,Philippines,paid_search,monthly,23,3,26.18,0.55,0,1,0.713,24.8,1,0.1802,low
CUST-00260,VitalEdge Wellness,Singapore,email,quarterly,10,2,51.33,0.253,1,1,0.622,68.3,1,0.2214,low
CUST-00261,Voltix Home,Singapore,email,monthly,30,3,102.28,0.312,0,0,0.389,37.6,1,0.1132,low
CUST-00262,Northstar Apparel,Malaysia,paid_search,monthly,15,3,34.44,0.394,3,0,0.61,49.0,0,0.4501,high
CUST-00263,Northstar Apparel,Indonesia,organic,monthly,4,2,57.16,0.037,0,0,0.316,19.8,0,0.2251,low
CUST-00264,Northstar Apparel,Singapore,paid_search,monthly,23,3,40.16,0.207,3,0,0.518,20.5,0,0.2594,watch
CUST-00265,Voltix Home,Philippines,organic,monthly,19,2,88.97,0.064,1,0,0.424,52.2,0,0.1537,low
CUST-00266,DermaCo Labs,Singapore,display,quarterly,29,1,44.84,0.114,1,1,0.454,68.8,0,0.1686,low
CUST-00267,VitalEdge Wellness,Philippines,paid_search,monthly,12,2,61.22,0.099,0,0,0.515,36.1,0,0.1385,low
CUST-00268,Voltix Home,Indonesia,affiliate,monthly,2,1,83.95,0.097,1,1,0.55,47.6,0,0.3105,watch
CUST-00269,Northstar Apparel,Indonesia,email,quarterly,29,2,44.54,0.458,0,1,0.485,47.5,0,0.1332,low
CUST-00270,Northstar Apparel,Indonesia,affiliate,annual,36,3,57.59,0.306,0,2,0.613,94.4,0,0.1009,low
CUST-00271,DermaCo Labs,Thailand,paid_search,quarterly,2,1,31.63,0.208,0,0,0.609,35.4,1,0.1787,low
CUST-00272,Voltix Home,Singapore,organic,monthly,8,2,128.41,0.126,2,0,0.592,20.7,0,0.2725,watch
CUST-00273,Northstar Apparel,Malaysia,display,monthly,26,3,55.02,0.416,1,0,0.417,38.5,0,0.2861,watch
CUST-00274,VitalEdge Wellness,Philippines,affiliate,monthly,9,1,65.19,0.103,0,0,0.436,27.1,0,0.1455,low
CUST-00275,Northstar Apparel,Indonesia,paid_search,monthly,7,1,50.31,0.313,0,1,0.272,46.9,0,0.4553,high
CUST-00276,Northstar Apparel,Indonesia,organic,monthly,22,1,56.14,0.271,0,0,0.647,20.4,0,0.127,low
CUST-00277,VitalEdge Wellness,Singapore,display,annual,10,1,48.55,0.082,1,0,0.465,86.5,0,0.2407,low
CUST-00278,Northstar Apparel,Singapore,email,annual,13,1,99.71,0.168,0,1,0.571,83.5,0,0.2138,low
CUST-00279,Northstar Apparel,Philippines,affiliate,quarterly,10,1,61.55,0.342,0,0,0.455,52.1,0,0.205,low
CUST-00280,Voltix Home,Philippines,organic,monthly,15,3,87.85,0.138,0,0,0.416,22.5,0,0.1134,low
CUST-00281,Voltix Home,Indonesia,organic,monthly,34,3,82.06,0.522,2,1,0.505,48.2,1,0.2587,watch
CUST-00282,Voltix Home,Indonesia,organic,monthly,3,1,130.93,0.226,0,1,0.25,33.7,1,0.3969,watch
CUST-00283,Voltix Home,Malaysia,display,annual,27,2,197.37,0.171,0,0,0.327,81.3,0,0.1633,low
CUST-00284,Northstar Apparel,Philippines,paid_search,annual,27,3,53.6,0.137,1,0,0.674,87.9,0,0.0961,low
CUST-00285,Northstar Apparel,Indonesia,paid_search,monthly,29,3,68.31,0.077,0,0,0.895,53.3,0,0.0689,low
CUST-00286,Voltix Home,Thailand,affiliate,quarterly,15,1,181.37,0.175,2,0,0.609,54.0,0,0.2137,low
CUST-00287,VitalEdge Wellness,Thailand,paid_search,monthly,9,1,47.56,0.231,0,1,0.368,18.9,0,0.2311,low
CUST-00288,Voltix Home,Malaysia,paid_search,monthly,1,1,103.03,0.213,1,0,0.313,28.5,0,0.3966,watch
CUST-00289,VitalEdge Wellness,Malaysia,display,monthly,15,2,64.49,0.201,0,0,0.408,34.8,1,0.2029,low
CUST-00290,DermaCo Labs,Singapore,organic,quarterly,22,3,39.88,0.043,3,1,0.228,62.0,0,0.2727,watch
CUST-00291,Voltix Home,Malaysia,affiliate,quarterly,21,1,155.84,0.197,1,0,0.394,58.5,0,0.1615,low
CUST-00292,Northstar Apparel,Malaysia,display,monthly,15,2,42.64,0.169,0,0,0.681,23.3,0,0.1524,low
CUST-00293,Northstar Apparel,Indonesia,organic,quarterly,31,3,84.05,0.112,0,0,0.674,50.7,0,0.0512,low
CUST-00294,VitalEdge Wellness,Philippines,paid_search,monthly,22,1,48.44,0.135,0,1,0.441,23.0,0,0.1103,low
CUST-00295,Voltix Home,Malaysia,paid_search,annual,27,1,156.92,0.041,1,0,0.445,72.8,1,0.1076,low
CUST-00296,Northstar Apparel,Indonesia,paid_search,quarterly,5,1,64.63,0.131,0,0,0.598,52.1,1,0.1921,low
CUST-00297,DermaCo Labs,Malaysia,organic,quarterly,29,3,35.82,0.083,0,0,0.578,40.8,0,0.0422,low
CUST-00298,VitalEdge Wellness,Malaysia,paid_search,annual,10,3,71.94,0.037,0,0,0.545,66.7,0,0.1011,low
CUST-00299,DermaCo Labs,Indonesia,email,monthly,23,1,40.95,0.249,1,1,0.649,41.1,0,0.1988,low
CUST-00300,DermaCo Labs,Malaysia,display,annual,31,3,48.53,0.188,0,0,0.478,74.1,0,0.0904,low
CUST-00301,Voltix Home,Indonesia,affiliate,monthly,16,2,90.66,0.307,0,0,0.422,48.5,0,0.201,low
CUST-00302,Northstar Apparel,Indonesia,paid_search,quarterly,8,3,58.55,0.251,2,1,0.622,49.9,1,0.3347,watch
CUST-00303,DermaCo Labs,Malaysia,email,monthly,28,2,33.26,0.221,0,1,0.638,40.1,0,0.1022,low
CUST-00304,Voltix Home,Thailand,paid_search,annual,34,3,198.74,0.136,1,1,0.684,83.3,0,0.098,low
CUST-00305,Northstar Apparel,Malaysia,paid_search,monthly,8,2,34.63,0.255,0,0,0.555,39.8,0,0.245,low
CUST-00306,VitalEdge Wellness,Philippines,email,annual,13,2,47.77,0.069,0,0,0.497,58.8,0,0.0765,low
CUST-00307,DermaCo Labs,Malaysia,affiliate,monthly,31,1,28.06,0.154,0,0,0.635,19.4,1,0.0551,low
CUST-00308,Northstar Apparel,Singapore,organic,monthly,6,2,68.77,0.187,2,1,0.98,12.6,0,0.2663,watch
CUST-00309,DermaCo Labs,Singapore,paid_search,monthly,10,3,42.21,0.148,0,0,0.98,32.8,0,0.1224,low
CUST-00310,Voltix Home,Indonesia,affiliate,quarterly,2,1,134.97,0.227,2,0,0.523,43.0,1,0.3328,watch
CUST-00311,VitalEdge Wellness,Philippines,display,quarterly,12,2,87.64,0.359,0,1,0.306,38.1,0,0.2604,watch
CUST-00312,VitalEdge Wellness,Malaysia,affiliate,quarterly,7,2,71.7,0.391,0,0,0.826,55.4,0,0.1477,low
CUST-00313,Voltix Home,Singapore,paid_search,monthly,35,3,160.86,0.45,1,0,0.417,43.2,0,0.2149,low
CUST-00314,Voltix Home,Malaysia,display,quarterly,25,3,113.04,0.318,2,0,0.237,49.8,0,0.2572,watch
CUST-00315,Northstar Apparel,Malaysia,paid_search,monthly,32,2,56.42,0.262,0,0,0.544,26.0,0,0.0932,low
CUST-00316,Voltix Home,Malaysia,affiliate,quarterly,5,3,107.45,0.278,1,0,0.404,54.3,0,0.2509,watch
CUST-00317,VitalEdge Wellness,Thailand,organic,quarterly,9,1,117.65,0.045,1,0,0.393,43.4,0,0.178,low
CUST-00318,DermaCo Labs,Singapore,organic,monthly,16,2,29.74,0.04,0,1,0.715,27.1,0,0.1073,low
CUST-00319,DermaCo Labs,Thailand,display,monthly,26,2,38.19,0.279,2,1,0.434,17.2,0,0.2786,watch
CUST-00320,DermaCo Labs,Thailand,affiliate,monthly,33,3,30.0,0.262,0,0,0.519,46.8,0,0.0827,low
CUST-00321,Voltix Home,Philippines,affiliate,quarterly,13,1,112.54,0.197,0,0,0.645,46.5,0,0.0951,low
CUST-00322,Voltix Home,Singapore,display,quarterly,34,1,159.57,0.099,0,2,0.808,57.1,0,0.076,low
CUST-00323,Northstar Apparel,Indonesia,affiliate,monthly,22,3,56.0,0.381,0,0,0.676,24.7,0,0.1314,low
CUST-00324,Northstar Apparel,Indonesia,display,monthly,2,2,52.51,0.077,0,2,0.628,13.7,0,0.2918,watch
CUST-00325,VitalEdge Wellness,Thailand,paid_search,annual,19,3,112.12,0.121,0,1,0.595,74.2,0,0.1093,low
CUST-00326,Northstar Apparel,Indonesia,email,monthly,26,2,66.52,0.308,0,0,0.98,37.3,0,0.0894,low
CUST-00327,Voltix Home,Thailand,paid_search,monthly,29,2,124.15,0.016,0,1,0.412,44.1,0,0.0959,low
CUST-00328,Voltix Home,Singapore,paid_search,quarterly,13,2,92.3,0.147,1,0,0.484,48.1,0,0.1598,low
CUST-00329,Northstar Apparel,Malaysia,organic,monthly,1,1,64.85,0.205,1,1,0.701,30.7,0,0.3587,watch
CUST-00330,Voltix Home,Malaysia,email,annual,32,2,166.59,0.198,1,0,0.637,80.5,0,0.0898,low
CUST-00331,DermaCo Labs,Singapore,paid_search,monthly,3,2,39.21,0.166,1,0,0.319,16.0,1,0.3539,watch
CUST-00332,Northstar Apparel,Indonesia,display,monthly,2,1,40.25,0.306,0,1,0.283,27.7,0,0.4988,high
CUST-00333,DermaCo Labs,Thailand,display,quarterly,33,3,52.87,0.094,0,0,0.586,48.7,0,0.0537,low
CUST-00334,DermaCo Labs,Malaysia,email,annual,19,2,36.94,0.177,0,0,0.288,80.0,0,0.1422,low
CUST-00335,DermaCo Labs,Singapore,paid_search,quarterly,17,1,50.01,0.374,1,1,0.301,63.7,1,0.3664,watch
CUST-00336,Northstar Apparel,Thailand,paid_search,monthly,24,2,52.25,0.075,0,1,0.527,30.4,0,0.1105,low
CUST-00337,DermaCo Labs,Philippines,organic,quarterly,23,3,40.92,0.137,1,1,0.523,65.9,0,0.1266,low
CUST-00338,Northstar Apparel,Malaysia,affiliate,quarterly,15,3,36.07,0.497,0,1,0.513,59.4,0,0.2216,low
CUST-00339,Northstar Apparel,Malaysia,paid_search,monthly,36,3,18.72,0.108,0,0,0.3,37.2,0,0.0706,low
CUST-00340,Northstar Apparel,Philippines,organic,monthly,25,1,64.45,0.281,0,1,0.523,25.2,0,0.1462,low
CUST-00341,DermaCo Labs,Thailand,paid_search,quarterly,26,1,48.87,0.048,0,2,0.614,46.6,0,0.0786,low
CUST-00342,DermaCo Labs,Philippines,affiliate,quarterly,15,1,28.98,0.202,0,1,0.222,31.8,0,0.1473,low
CUST-00343,DermaCo Labs,Indonesia,display,monthly,23,1,38.51,0.15,0,1,0.724,21.7,0,0.1298,low
CUST-00344,Voltix Home,Philippines,affiliate,monthly,5,1,115.78,0.39,2,0,0.705,39.4,1,0.3932,watch
CUST-00345,DermaCo Labs,Indonesia,organic,annual,25,3,55.36,0.201,2,1,0.783,79.1,0,0.1569,low
CUST-00346,DermaCo Labs,Indonesia,organic,monthly,9,3,36.36,0.158,1,2,0.35,41.8,0,0.3806,watch
CUST-00347,Northstar Apparel,Singapore,organic,monthly,33,2,49.27,0.162,1,0,0.193,34.7,0,0.152,low
CUST-00348,Northstar Apparel,Thailand,affiliate,annual,5,1,57.73,0.21,2,0,0.292,74.9,1,0.4008,watch
CUST-00349,Northstar Apparel,Singapore,organic,quarterly,10,2,46.02,0.374,0,0,0.527,39.2,0,0.1947,low
CUST-00350,DermaCo Labs,Malaysia,organic,quarterly,18,1,44.22,0.334,0,0,0.571,54.8,0,0.144,low
CUST-00351,VitalEdge Wellness,Indonesia,email,monthly,5,2,88.13,0.107,1,2,0.651,36.1,0,0.2944,watch
CUST-00352,Northstar Apparel,Indonesia,organic,monthly,18,3,44.39,0.269,1,1,0.551,28.2,0,0.2297,low
CUST-00353,Northstar Apparel,Malaysia,display,monthly,9,2,61.28,0.437,2,0,0.611,32.7,1,0.5101,high
CUST-00354,DermaCo Labs,Singapore,paid_search,monthly,32,3,45.83,0.204,0,1,0.3,33.5,0,0.1343,low
CUST-00355,Voltix Home,Malaysia,display,monthly,14,1,110.34,0.128,1,1,0.37,28.2,0,0.2955,watch
CUST-00356,Northstar Apparel,Singapore,paid_search,quarterly,9,1,74.37,0.04,1,0,0.422,44.7,0,0.2138,low
CUST-00357,Northstar Apparel,Singapore,paid_search,monthly,24,3,56.66,0.059,0,0,0.436,21.6,0,0.0979,low
CUST-00358,Northstar Apparel,Philippines,paid_search,monthly,15,3,62.98,0.464,0,1,0.849,23.5,0,0.2031,low
CUST-00359,VitalEdge Wellness,Indonesia,affiliate,monthly,36,2,51.13,0.272,1,1,0.197,34.2,0,0.1411,low
CUST-00360,Northstar Apparel,Thailand,email,annual,10,1,80.84,0.174,0,2,0.569,83.2,0,0.2414,low
CUST-00361,Northstar Apparel,Singapore,paid_search,quarterly,28,2,38.9,0.507,0,3,0.546,52.9,0,0.2148,low
CUST-00362,Northstar Apparel,Indonesia,email,monthly,18,3,56.47,0.135,0,0,0.37,39.6,0,0.162,low
CUST-00363,VitalEdge Wellness,Singapore,display,monthly,12,1,64.15,0.353,1,0,0.59,39.9,0,0.3511,watch
CUST-00364,Northstar Apparel,Malaysia,paid_search,annual,17,1,78.99,0.276,0,1,0.556,80.5,0,0.212,low
CUST-00365,DermaCo Labs,Indonesia,affiliate,annual,27,2,54.73,0.279,0,0,0.513,72.9,0,0.0991,low
CUST-00366,Voltix Home,Malaysia,affiliate,monthly,14,2,123.97,0.177,0,1,0.675,23.1,0,0.1302,low
CUST-00367,VitalEdge Wellness,Singapore,organic,monthly,27,2,51.58,0.34,1,0,0.344,37.3,0,0.187,low
CUST-00368,DermaCo Labs,Philippines,paid_search,quarterly,36,3,40.58,0.082,0,0,0.559,48.0,0,0.0356,low
CUST-00369,DermaCo Labs,Indonesia,paid_search,monthly,30,2,28.6,0.194,1,2,0.746,23.4,0,0.1244,low
CUST-00370,VitalEdge Wellness,Philippines,organic,monthly,8,3,76.48,0.054,1,0,0.509,31.8,0,0.1788,low
CUST-00371,VitalEdge Wellness,Malaysia,organic,monthly,9,3,37.31,0.544,0,1,0.354,18.4,0,0.3177,watch
CUST-00372,VitalEdge Wellness,Singapore,paid_search,monthly,3,3,73.15,0.122,0,1,0.571,34.5,0,0.2388,low
CUST-00373,Northstar Apparel,Malaysia,display,monthly,17,3,43.36,0.229,2,1,0.98,15.7,0,0.2059,low
CUST-00374,VitalEdge Wellness,Philippines,affiliate,monthly,31,2,70.79,0.55,0,1,0.565,26.1,1,0.1306,low
CUST-00375,Voltix Home,Indonesia,email,monthly,31,3,121.87,0.308,0,0,0.598,33.6,0,0.0881,low
CUST-00376,VitalEdge Wellness,Indonesia,paid_search,quarterly,7,3,70.93,0.075,0,0,0.562,43.4,0,0.115,low
CUST-00377,DermaCo Labs,Malaysia,organic,quarterly,22,3,38.96,0.024,0,1,0.507,39.5,0,0.0651,low
CUST-00378,Voltix Home,Philippines,paid_search,monthly,34,3,132.04,0.051,1,1,0.65,45.3,0,0.0822,low
CUST-00379,VitalEdge Wellness,Singapore,display,monthly,15,1,84.85,0.189,0,0,0.352,34.8,0,0.2478,low
CUST-00380,Northstar Apparel,Singapore,affiliate,monthly,26,1,38.23,0.224,2,1,0.751,22.8,1,0.1638,low
CUST-00381,Northstar Apparel,Malaysia,display,annual,29,3,57.92,0.446,0,0,0.168,66.4,0,0.2051,low
CUST-00382,DermaCo Labs,Thailand,affiliate,monthly,24,3,33.7,0.149,1,1,0.396,38.2,0,0.1615,low
CUST-00383,VitalEdge Wellness,Indonesia,paid_search,monthly,25,2,58.85,0.057,0,0,0.327,28.6,0,0.0944,low
CUST-00384,Voltix Home,Indonesia,paid_search,quarterly,20,3,121.79,0.342,0,2,0.284,49.0,0,0.2201,low
CUST-00385,Northstar Apparel,Philippines,paid_search,quarterly,27,3,48.66,0.085,0,1,0.643,54.2,0,0.0617,low
CUST-00386,DermaCo Labs,Singapore,email,monthly,11,3,38.15,0.246,2,0,0.711,34.4,0,0.2797,watch
CUST-00387,VitalEdge Wellness,Philippines,email,annual,34,2,78.05,0.167,0,0,0.98,64.5,0,0.0248,low
CUST-00388,DermaCo Labs,Thailand,organic,monthly,11,1,41.1,0.062,1,0,0.313,45.7,1,0.2718,watch
CUST-00389,VitalEdge Wellness,Singapore,display,monthly,5,2,71.54,0.504,0,0,0.765,33.7,0,0.3525,watch
CUST-00390,Northstar Apparel,Thailand,email,annual,15,2,36.24,0.035,0,1,0.616,84.9,0,0.1079,low
CUST-00391,DermaCo Labs,Singapore,display,monthly,32,3,20.09,0.071,0,0,0.712,50.1,1,0.0737,low
CUST-00392,Voltix Home,Philippines,email,monthly,8,3,149.65,0.11,1,1,0.55,31.9,0,0.2409,low
CUST-00393,Voltix Home,Indonesia,paid_search,quarterly,4,3,134.87,0.054,0,1,0.445,64.9,0,0.2195,low
CUST-00394,Voltix Home,Thailand,organic,monthly,5,2,91.86,0.179,2,0,0.472,21.8,0,0.3081,watch
CUST-00395,VitalEdge Wellness,Malaysia,organic,monthly,19,2,65.01,0.157,1,1,0.405,47.1,0,0.2133,low
CUST-00396,Northstar Apparel,Thailand,display,quarterly,36,1,70.95,0.285,0,0,0.56,61.0,1,0.0933,low
CUST-00397,Voltix Home,Indonesia,display,annual,26,2,113.18,0.028,3,1,0.497,93.1,0,0.2558,watch
CUST-00398,VitalEdge Wellness,Philippines,paid_search,monthly,25,2,62.03,0.014,0,0,0.504,33.6,0,0.0678,low
CUST-00399,Northstar Apparel,Singapore,display,monthly,13,3,68.24,0.244,1,0,0.214,18.6,1,0.3779,watch
CUST-00400,Voltix Home,Thailand,paid_search,quarterly,34,1,166.88,0.215,0,0,0.391,54.9,0,0.0845,low
CUST-00401,Northstar Apparel,Singapore,display,monthly,36,1,45.76,0.259,0,0,0.514,33.5,0,0.1139,low
CUST-00402,Voltix Home,Malaysia,display,monthly,35,2,166.9,0.209,1,0,0.216,26.5,0,0.18,low
CUST-00403,DermaCo Labs,Malaysia,paid_search,quarterly,14,2,34.63,0.191,0,0,0.625,57.6,1,0.1254,low
CUST-00404,VitalEdge Wellness,Indonesia,affiliate,quarterly,20,1,67.43,0.19,0,1,0.416,53.1,0,0.1168,low
CUST-00405,Voltix Home,Indonesia,paid_search,quarterly,2,3,100.36,0.227,1,1,0.583,49.2,0,0.2789,watch
CUST-00406,Voltix Home,Malaysia,email,monthly,8,1,149.77,0.212,1,0,0.601,32.8,0,0.2707,watch
CUST-00407,Northstar Apparel,Indonesia,display,quarterly,2,2,69.49,0.333,2,2,0.386,60.3,1,0.6543,critical
CUST-00408,Northstar Apparel,Singapore,organic,monthly,22,3,50.64,0.359,2,2,0.471,37.1,0,0.3803,watch
CUST-00409,Voltix Home,Indonesia,paid_search,monthly,14,3,128.84,0.06,0,2,0.681,41.5,0,0.1694,low
CUST-00410,VitalEdge Wellness,Thailand,affiliate,quarterly,36,1,56.06,0.205,1,0,0.562,63.1,0,0.0584,low
CUST-00411,Voltix Home,Philippines,display,monthly,27,3,138.72,0.083,1,0,0.273,32.9,0,0.1642,low
CUST-00412,Voltix Home,Thailand,display,monthly,5,2,113.61,0.246,2,0,0.556,41.9,0,0.4541,high
CUST-00413,Northstar Apparel,Philippines,paid_search,monthly,22,1,34.76,0.189,0,0,0.465,38.2,0,0.1401,low
CUST-00414,DermaCo Labs,Singapore,paid_search,quarterly,22,3,44.49,0.089,1,0,0.388,53.7,0,0.1308,low
CUST-00415,DermaCo Labs,Indonesia,organic,monthly,24,3,19.5,0.083,1,0,0.754,43.1,0,0.0974,low
CUST-00416,Northstar Apparel,Indonesia,display,annual,10,2,62.96,0.293,1,1,0.408,70.0,0,0.4033,watch
CUST-00417,Northstar Apparel,Thailand,organic,monthly,19,1,81.2,0.457,0,2,0.497,31.4,0,0.321,watch
CUST-00418,DermaCo Labs,Indonesia,display,quarterly,1,3,64.56,0.299,1,0,0.888,54.9,1,0.3127,watch
CUST-00419,VitalEdge Wellness,Thailand,organic,monthly,15,1,52.34,0.009,1,1,0.601,19.6,0,0.1239,low
CUST-00420,Northstar Apparel,Singapore,email,quarterly,30,2,64.02,0.201,0,0,0.433,62.5,0,0.089,low
CUST-00421,Northstar Apparel,Malaysia,affiliate,monthly,8,3,53.11,0.102,0,0,0.496,27.5,1,0.1606,low
CUST-00422,VitalEdge Wellness,Philippines,email,monthly,36,2,62.82,0.229,0,0,0.558,15.2,0,0.0447,low
CUST-00423,Voltix Home,Singapore,display,monthly,18,1,76.5,0.135,1,1,0.509,39.5,0,0.2408,low
CUST-00424,DermaCo Labs,Philippines,paid_search,monthly,24,1,49.0,0.094,2,0,0.455,37.2,0,0.2017,low
CUST-00425,Voltix Home,Singapore,email,monthly,25,1,84.67,0.024,3,0,0.577,40.9,1,0.1705,low
CUST-00426,VitalEdge Wellness,Indonesia,paid_search,monthly,6,3,64.34,0.137,0,0,0.569,36.7,0,0.1895,low
CUST-00427,VitalEdge Wellness,Thailand,organic,monthly,33,1,79.42,0.135,0,1,0.657,38.4,0,0.0673,low
CUST-00428,Northstar Apparel,Malaysia,organic,monthly,4,2,52.92,0.055,1,2,0.384,35.8,1,0.37,watch
CUST-00429,DermaCo Labs,Philippines,email,monthly,16,1,40.69,0.222,1,0,0.491,22.7,1,0.1955,low
CUST-00430,VitalEdge Wellness,Philippines,paid_search,monthly,35,3,81.79,0.12,0,0,0.624,19.9,1,0.0417,low
CUST-00431,Northstar Apparel,Philippines,email,monthly,11,3,53.06,0.252,0,1,0.414,38.4,1,0.2493,low
CUST-00432,VitalEdge Wellness,Thailand,display,monthly,6,1,67.26,0.142,0,0,0.747,18.8,0,0.1689,low
CUST-00433,Voltix Home,Malaysia,organic,monthly,23,3,89.14,0.288,0,0,0.481,32.7,0,0.1156,low
CUST-00434,DermaCo Labs,Malaysia,email,quarterly,20,2,43.29,0.26,0,1,0.496,48.1,0,0.1258,low
CUST-00435,VitalEdge Wellness,Thailand,affiliate,annual,11,2,88.91,0.465,2,2,0.34,71.1,0,0.4756,high
CUST-00436,VitalEdge Wellness,Indonesia,paid_search,quarterly,12,1,88.0,0.477,0,0,0.404,56.0,0,0.2833,watch
CUST-00437,DermaCo Labs,Singapore,organic,quarterly,2,3,59.26,0.358,0,0,0.739,60.5,1,0.2479,low
CUST-00438,VitalEdge Wellness,Malaysia,affiliate,monthly,2,3,45.88,0.131,1,0,0.786,36.1,0,0.1781,low
CUST-00439,Voltix Home,Indonesia,paid_search,monthly,12,1,133.4,0.137,1,2,0.236,32.2,1,0.3945,watch
CUST-00440,VitalEdge Wellness,Malaysia,paid_search,monthly,7,1,70.02,0.192,1,0,0.689,19.7,0,0.2126,low
CUST-00441,VitalEdge Wellness,Singapore,paid_search,monthly,28,2,50.05,0.158,0,1,0.79,15.3,0,0.0602,low
CUST-00442,Northstar Apparel,Indonesia,affiliate,monthly,31,2,62.26,0.375,0,0,0.619,12.0,0,0.091,low
